-0.0555  	0.02701  	-0.8068  	0.10332  	0.11345  	0.14523  	-0.0898  	0.11399  	0.53837  	-0.0817  	-0.4528  	1.03460  	0.43606  	-0.2507  	-1.1795  	0.24423  	-0.1380  	0.30853  	0.25941  	0.06843  	-0.2428  	0.67337  	-0.2285  	0.21136  	0.04137  	0.09823  	-0.0959  	-0.2425  	-0.4856  	-0.1768  	0.03398  	0.25322  	-0.2210  	0.01857  	-0.0003  	0.00063  	-0.0266  	0.12889  	-0.3015  	-0.2248  	0.49641  	-0.0688  	0.04090  	0.57859  	0.21247  	-0.0646  	-0.0237  	0.07062  	0.03593  	-0.0360  	-0.1130  	-0.0120  	0.00139  	0.02035  	-0.0100  	0.01072  	0.00909  	0.01152  	-0.0119  	0.00658  	-0.0009  	-0.0267  	0.04451  	0.00647  	0.18330  	0.03229  	0.00900  	-0.0080  	0.05695  	0.39675  	
-0.1377  	-0.0710  	-0.9451  	0.09696  	0.13145  	0.13774  	-0.1219  	0.09638  	0.52218  	-0.1628  	-0.3594  	1.02267  	0.34821  	-0.4232  	-1.2138  	0.30374  	-0.1092  	0.29859  	0.26273  	0.05948  	-0.1748  	0.60691  	-0.2285  	0.25202  	0.06950  	0.09463  	-0.0065  	-0.2861  	-0.5625  	-0.1674  	0.01967  	0.29455  	-0.2537  	0.01352  	0.06508  	-0.0219  	0.00554  	0.13782  	-0.3098  	-0.2429  	0.44197  	-0.0369  	0.00383  	0.55981  	0.22069  	-0.0619  	-0.0144  	0.04881  	0.03092  	-0.0316  	-0.1005  	-0.0110  	-0.0020  	0.02215  	-0.0142  	0.00818  	0.01697  	0.02024  	-0.0109  	0.00969  	-0.0073  	-0.0405  	0.05526  	0.00479  	0.18344  	0.02838  	0.00796  	-0.0087  	0.05617  	0.40345  	
0.08104  	0.00375  	-0.8140  	0.16485  	0.14111  	0.24164  	-0.1218  	0.07832  	0.51144  	-0.1244  	-0.3791  	1.02942  	0.35097  	-0.4273  	-1.2312  	0.43444  	-0.1379  	0.30253  	0.28534  	0.07802  	-0.1538  	0.62053  	-0.2478  	0.27251  	0.05466  	0.07584  	0.00096  	-0.3057  	-0.5640  	-0.1600  	-0.0041  	0.31549  	-0.2481  	0.01976  	0.08593  	0.02904  	0.04855  	0.13706  	-0.3490  	-0.2318  	0.42163  	-0.0409  	0.00523  	0.57288  	0.22207  	-0.0546  	-0.0135  	0.05572  	0.03829  	-0.0362  	-0.1100  	-0.0147  	0.00103  	0.02067  	-0.0166  	0.00495  	0.00948  	0.01588  	-0.0097  	0.00669  	-0.0138  	-0.0485  	0.05703  	7.78651  	0.18377  	0.02660  	0.00653  	-0.0092  	0.05559  	0.40589  	
0.03860  	-0.0152  	-0.7517  	0.08462  	0.08973  	0.18274  	-0.0822  	0.07515  	0.51229  	-0.0043  	-0.3242  	1.05946  	0.33262  	-0.4774  	-1.3723  	0.48375  	-0.1941  	0.37721  	0.24204  	0.15651  	-0.3138  	0.61453  	-0.3289  	0.18142  	0.05801  	0.08399  	-0.1187  	-0.1634  	-0.4757  	-0.1664  	0.00872  	0.30230  	-0.2387  	0.02282  	0.04032  	0.07973  	-0.0553  	0.12135  	-0.2842  	-0.1956  	0.47951  	-0.0461  	0.02606  	0.57613  	0.21078  	-0.0574  	-0.0182  	0.07804  	0.04862  	-0.0375  	-0.0939  	-0.0141  	0.00898  	0.01175  	-0.0061  	0.00304  	0.01560  	0.01766  	-0.0150  	0.00785  	-0.0126  	-0.0488  	0.06024  	0.00739  	0.18418  	0.02449  	0.00530  	-0.0097  	0.05553  	0.39729  	
-0.1157  	-0.0389  	-0.8677  	0.03780  	0.01748  	0.05908  	-0.0975  	-0.0237  	0.45725  	-0.0119  	-0.3614  	0.95074  	0.37363  	-0.4898  	-1.3968  	0.39275  	-0.1912  	0.33503  	0.25232  	0.12410  	-0.2937  	0.63448  	-0.3288  	0.19497  	0.13295  	0.08370  	-0.1079  	-0.1796  	-0.4504  	-0.1655  	0.03241  	0.31722  	-0.2714  	0.01743  	0.03137  	0.14819  	-0.0766  	0.12462  	-0.2851  	-0.2144  	0.50872  	-0.0472  	0.03271  	0.56120  	0.22278  	-0.0696  	-0.0198  	0.07604  	0.03472  	-0.0485  	-0.0924  	-0.0077  	0.00508  	0.01960  	-0.0080  	0.00260  	0.01634  	0.01423  	-0.0033  	0.01467  	-0.0056  	-0.0557  	0.06738  	0.00742  	0.18425  	0.02383  	0.00458  	-0.0102  	0.05513  	0.39355  	
-0.3919  	-0.1133  	-1.1152  	-0.2008  	0.01719  	-0.1625  	-0.0879  	-0.0814  	0.45638  	0.00186  	-0.1670  	0.98041  	0.31760  	-0.5751  	-1.4581  	0.30457  	-0.1194  	0.31724  	0.25663  	0.09625  	-0.2487  	0.58744  	-0.2447  	0.26097  	0.17020  	0.09998  	-0.0645  	-0.2604  	-0.5018  	-0.1587  	0.04677  	0.27333  	-0.2792  	0.01930  	0.06329  	0.11765  	-0.0094  	0.11635  	-0.3395  	-0.2527  	0.44773  	-0.0222  	-0.0294  	0.55310  	0.23321  	-0.0670  	-0.0188  	0.04999  	0.03179  	-0.0296  	-0.1026  	-0.0057  	0.00395  	0.02309  	-0.0056  	0.01275  	0.00087  	0.01239  	-0.0049  	0.01310  	-0.0085  	-0.0351  	0.06654  	0.00266  	0.18368  	0.02291  	0.00401  	-0.0107  	0.05442  	0.39808  	
-0.5437  	-0.1999  	-1.0850  	-0.3364  	-0.0373  	-0.2545  	-0.1485  	0.00245  	0.47954  	-0.0511  	-0.0140  	0.93454  	0.31664  	-0.5564  	-1.4300  	0.21322  	-0.1205  	0.26952  	0.25873  	0.13580  	-0.1142  	0.57023  	-0.1991  	0.31085  	0.01356  	0.10488  	-0.0795  	-0.2755  	-0.6062  	-0.2108  	0.05484  	0.28561  	-0.2449  	0.00789  	0.07653  	0.02225  	0.04732  	0.14621  	-0.3682  	-0.2980  	0.42722  	-0.0369  	-0.0269  	0.52599  	0.22918  	-0.0551  	-0.0142  	0.04573  	0.03587  	-0.0338  	-0.1202  	-0.0122  	0.00604  	0.02261  	-0.0122  	-0.0015  	0.00947  	0.01945  	-0.0097  	0.01609  	-0.0010  	-0.0449  	0.06085  	0.00460  	0.18142  	0.02303  	0.00345  	-0.0109  	0.05472  	0.39130  	
-0.5887  	-0.1959  	-1.0825  	-0.3014  	-0.0135  	-0.2344  	-0.1240  	-0.0079  	0.48860  	-0.0126  	0.01860  	0.98136  	0.29302  	-0.5520  	-1.4361  	0.20441  	-0.1006  	0.26500  	0.22852  	0.13531  	-0.0946  	0.60602  	-0.1902  	0.29395  	-0.0311  	0.11745  	-0.1059  	-0.3315  	-0.6462  	-0.2287  	0.05775  	0.29422  	-0.2304  	0.00377  	0.04174  	-7.8598  	0.05307  	0.13107  	-0.3475  	-0.2935  	0.44529  	-0.0416  	-0.0213  	0.52786  	0.22353  	-0.0530  	-0.0148  	0.04721  	0.03948  	-0.0304  	-0.1178  	-0.0195  	0.00099  	0.02071  	-0.0091  	0.00047  	0.00872  	0.02218  	-0.0129  	0.00979  	0.00092  	-0.0380  	0.06021  	0.00174  	0.17921  	0.02203  	0.00308  	-0.0111  	0.05553  	0.37935  	
-0.5199  	-0.1433  	-1.0507  	-0.2745  	0.01453  	-0.2201  	-0.1272  	0.03602  	0.49708  	-0.0109  	-0.0085  	0.95336  	0.29503  	-0.5422  	-1.4533  	0.20737  	-0.0973  	0.28259  	0.24262  	0.17728  	-0.0736  	0.55454  	-0.2081  	0.30544  	-0.0227  	0.11168  	-0.1067  	-0.3196  	-0.6200  	-0.2276  	0.03259  	0.27986  	-0.2398  	0.01693  	0.05766  	-0.0222  	0.06730  	0.12048  	-0.3291  	-0.2918  	0.45526  	-0.0441  	-0.0353  	0.53166  	0.22562  	-0.0542  	-0.0185  	0.05052  	0.03699  	-0.0323  	-0.1138  	-0.0154  	-0.0017  	0.02076  	-0.0143  	0.00501  	0.01186  	0.02217  	-0.0114  	0.00992  	-0.0012  	-0.0430  	0.05910  	0.00395  	0.17596  	0.02149  	0.00263  	-0.0116  	0.05599  	0.38006  	
-0.3673  	-0.1341  	-1.0120  	-0.1761  	0.01610  	-0.1429  	-0.1558  	0.07093  	0.51797  	-0.0293  	-0.0977  	1.00915  	0.35839  	-0.4764  	-1.3539  	0.20974  	-0.0989  	0.30200  	0.25648  	0.14902  	-0.1131  	0.56565  	-0.1699  	0.30883  	0.00517  	0.09717  	-0.1094  	-0.3257  	-0.6161  	-0.2269  	0.03603  	0.27756  	-0.2346  	0.01173  	0.03029  	-0.0219  	0.02909  	0.12227  	-0.3056  	-0.2762  	0.45532  	-0.0449  	-0.0279  	0.54186  	0.22049  	-0.0527  	-0.0137  	0.05657  	0.03929  	-0.0355  	-0.1109  	-0.0107  	-0.0001  	0.01760  	-0.0162  	-0.0022  	0.01010  	0.02152  	-0.0099  	0.00696  	-0.0026  	-0.0473  	0.05897  	0.00784  	0.17344  	0.02026  	0.00273  	-0.0118  	0.05634  	0.37518  	
