0.35072  	-0.0029  	-0.8232  	-0.1399  	0.08000  	-0.4351  	0.55067  	-0.3125  	0.06695  	-0.5689  	-0.7076  	1.21236  	0.51826  	1.06416  	0.19111  	0.83538  	-0.5076  	0.28603  	0.52887  	0.62441  	0.54131  	0.42184  	-0.7991  	0.91354  	0.02702  	-0.0384  	0.12908  	-0.1320  	-0.3959  	0.14148  	0.01837  	0.27998  	-0.0845  	-0.1166  	0.33732  	-0.1108  	-0.2902  	0.02582  	-0.4357  	-0.5168  	0.35782  	-0.0147  	-0.1244  	0.72653  	0.36387  	-0.1247  	-0.0328  	0.03028  	0.05128  	-0.1461  	-0.1134  	-0.0467  	0.04564  	-0.0114  	-0.0503  	0.06209  	-0.0166  	0.02433  	0.00393  	0.00065  	-0.0523  	0.02725  	0.17441  	0.02221  	0.10066  	-0.0226  	0.00423  	-0.0076  	-0.0108  	-0.2680  	0.46675  	259.293  	237.676  	
0.31716  	-0.0098  	-0.8465  	-0.1577  	0.05889  	-0.4684  	0.54206  	-0.3213  	0.06271  	-0.5535  	-0.6880  	1.22486  	0.49989  	1.0445  	0.18929  	0.81422  	-0.5001  	0.29426  	0.52325  	0.62985  	0.53689  	0.41017  	-0.7907  	0.89746  	0.02017  	-0.0308  	0.10071  	-0.1056  	-0.3858  	0.12401  	0.02452  	0.27122  	-0.0836  	-0.1183  	0.31672  	-0.1176  	-0.2960  	0.02288  	-0.4420  	-0.5263  	0.37596  	-0.0228  	-0.1194  	0.72865  	0.36736  	-0.1233  	-0.0315  	0.02534  	0.04517  	-0.1386  	-0.1155  	-0.0462  	0.04539  	-0.0127  	-0.0521  	0.05991  	-0.0176  	0.02460  	0.00728  	-0.0015  	-0.0522  	0.02999  	0.17021  	0.02070  	0.10154  	-0.0259  	0.00293  	-0.0082  	-0.0117  	-0.2598  	0.46675  	259.293  	237.676  	
0.25697  	-0.0068  	-0.8813  	-0.1837  	0.05794  	-0.5164  	0.52480  	-0.3556  	0.04553  	-0.5456  	-0.6665  	1.22448  	0.48811  	1.01553  	0.16310  	0.79395  	-0.4909  	0.30083  	0.51044  	0.63790  	0.53448  	0.39965  	-0.8002  	0.88361  	0.00810  	-0.0271  	0.08768  	-0.0931  	-0.3850  	0.12634  	0.03301  	0.26921  	-0.0916  	-0.1207  	0.31172  	-0.1281  	-0.2978  	0.02497  	-0.4615  	-0.5158  	0.38543  	-0.0260  	-0.1318  	0.72709  	0.35981  	-0.1200  	-0.0318  	0.01813  	0.03578  	-0.1323  	-0.1137  	-0.0476  	0.04730  	-0.0146  	-0.0535  	0.05911  	-0.0159  	0.02193  	0.01110  	-0.0041  	-0.0520  	0.03468  	0.17008  	0.01824  	0.10244  	-0.0274  	0.00139  	-0.0087  	-0.0126  	-0.2514  	0.46675  	259.293  	237.676  	
0.21258  	-0.0189  	-0.9097  	-0.2213  	0.05515  	-0.5648  	0.52485  	-0.3873  	0.01893  	-0.5343  	-0.6414  	1.21367  	0.48004  	0.98774  	0.09996  	0.80214  	-0.4982  	0.31417  	0.50666  	0.64547  	0.51267  	0.39730  	-0.8235  	0.86411  	0.00405  	-0.0194  	0.06903  	-0.0669  	-0.3694  	0.12696  	0.03815  	0.26557  	-0.1021  	-0.1207  	0.29732  	-0.1176  	-0.3086  	0.02338  	-0.4502  	-0.5147  	0.39450  	-0.0181  	-0.1315  	0.72290  	0.36328  	-0.1180  	-0.0306  	0.01299  	0.03091  	-0.1289  	-0.1151  	-0.0476  	0.04868  	-0.0137  	-0.0480  	0.05531  	-0.0167  	0.02115  	0.01077  	-0.0074  	-0.0517  	0.03287  	0.16971  	0.01880  	0.10314  	-0.0290  	0.00022  	-0.0092  	-0.0130  	-0.2550  	0.46675  	259.293  	237.676  	
0.20007  	-0.0224  	-0.9146  	-0.2221  	0.06172  	-0.5767  	0.52685  	-0.3935  	0.01674  	-0.5291  	-0.6579  	1.20428  	0.48287  	0.99135  	0.09115  	0.79884  	-0.5052  	0.31823  	0.50791  	0.65223  	0.50032  	0.39181  	-0.8340  	0.85731  	-0.0014  	-0.0202  	0.05563  	-0.0591  	-0.3567  	0.12729  	0.03597  	0.26448  	-0.1038  	-0.1218  	0.29769  	-0.1147  	-0.3262  	0.02018  	-0.4477  	-0.5098  	0.39873  	-0.0172  	-0.1339  	0.72201  	0.36423  	-0.1183  	-0.0299  	0.01297  	0.03087  	-0.1292  	-0.1141  	-0.0469  	0.04761  	-0.0142  	-0.0485  	0.05400  	-0.0170  	0.02117  	0.01025  	-0.0097  	-0.0509  	0.03298  	0.16968  	0.01710  	0.10304  	-0.0292  	-0.0003  	-0.0096  	-0.0138  	-0.2558  	0.46675  	259.293  	237.676  	
0.19625  	-0.0240  	-0.9305  	-0.2020  	0.07541  	-0.5858  	0.53111  	-0.3999  	0.01573  	-0.5317  	-0.6904  	1.19799  	0.49405  	0.99972  	0.10838  	0.77972  	-0.5106  	0.32501  	0.50914  	0.66793  	0.48905  	0.38458  	-0.8517  	0.84554  	-0.0025  	-0.0179  	0.04248  	-0.0352  	-0.3328  	0.12713  	0.03127  	0.25904  	-0.1043  	-0.1203  	0.29515  	-0.1127  	-0.3555  	0.00889  	-0.4412  	-0.4995  	0.39183  	-0.0167  	-0.1411  	0.72295  	0.36589  	-0.1197  	-0.0281  	0.01126  	0.03232  	-0.1310  	-0.1115  	-0.0473  	0.04699  	-0.0150  	-0.0494  	0.05461  	-0.0162  	0.02094  	0.01010  	-0.0117  	-0.0508  	0.03231  	0.16816  	0.01693  	0.10238  	-0.0299  	-0.0006  	-0.0100  	-0.0148  	-0.2498  	0.46675  	259.293  	237.676  	
0.28016  	0.00468  	-0.8850  	-0.1590  	0.07072  	-0.5129  	0.54302  	-0.3543  	0.05726  	-0.5543  	-0.6952  	1.21563  	0.50149  	1.03150  	0.16762  	0.80117  	-0.5212  	0.29515  	0.51699  	0.65473  	0.53756  	0.40255  	-0.8240  	0.87523  	0.00478  	-0.0280  	0.07239  	-0.0902  	-0.3805  	0.12118  	0.02719  	0.26496  	-0.0874  	-0.1239  	0.32758  	-0.1215  	-0.3222  	0.01382  	-0.4524  	-0.5026  	0.37810  	-0.0201  	-0.1435  	0.72782  	0.36301  	-0.1229  	-0.0325  	0.01936  	0.03852  	-0.1304  	-0.1110  	-0.0491  	0.04560  	-0.0134  	-0.0537  	0.06149  	-0.0154  	0.02243  	0.00996  	-0.0056  	-0.0513  	0.03600  	0.16794  	0.01593  	0.10021  	-0.0295  	-0.0008  	-0.0103  	-0.0146  	-0.2579  	0.46675  	259.293  	237.676  	
0.34472  	0.00722  	-0.8357  	-0.1453  	0.07573  	-0.4575  	0.54896  	-0.3269  	0.05949  	-0.5852  	-0.7247  	1.20562  	0.50703  	1.06600  	0.22331  	0.81465  	-0.5119  	0.28947  	0.53290  	0.62412  	0.53817  	0.42105  	-0.8050  	0.90518  	0.03718  	-0.0375  	0.11970  	-0.1314  	-0.3840  	0.13710  	0.02179  	0.27430  	-0.0896  	-0.1201  	0.34226  	-0.1146  	-0.2987  	0.01975  	-0.4430  	-0.5113  	0.36336  	-0.0153  	-0.1265  	0.72685  	0.36499  	-0.1264  	-0.0309  	0.03210  	0.04985  	-0.1419  	-0.1152  	-0.0474  	0.04342  	-0.0129  	-0.0503  	0.06248  	-0.0132  	0.02360  	0.00408  	-0.0016  	-0.0536  	0.02776  	0.17089  	0.02013  	0.09828  	-0.0304  	-0.0008  	-0.0104  	-0.0139  	-0.2679  	0.46675  	259.293  	237.676  	
0.38982  	-0.0115  	-0.7846  	-0.0313  	0.20343  	-0.3451  	0.56625  	-0.3376  	0.01633  	-0.5375  	-0.8974  	1.16000  	0.58431  	1.15622  	0.17431  	0.84420  	-0.5148  	0.31407  	0.52885  	0.63956  	0.42121  	0.42208  	-0.8759  	0.89549  	0.13780  	-0.0508  	0.15519  	-0.0450  	-0.2720  	0.18442  	0.01521  	0.26189  	-0.1034  	-0.1166  	0.31594  	-0.0588  	-0.3867  	-0.0307  	-0.4036  	-0.4807  	0.34493  	-0.0091  	-0.1148  	0.74636  	0.36837  	-0.1241  	-0.0391  	0.04864  	0.06285  	-0.1443  	-0.1060  	-0.0500  	0.04357  	-0.0185  	-0.0474  	0.06350  	-0.0172  	0.02004  	0.00509  	-0.0001  	-0.0513  	0.02981  	0.18311  	0.01943  	0.09521  	-0.0314  	-0.0013  	-0.0107  	-0.0136  	-0.2669  	0.46675  	259.293  	237.676  	
0.39218  	-0.0605  	-0.8339  	0.02960  	0.26253  	-0.3783  	0.59153  	-0.4226  	-0.0032  	-0.4119  	-1.1967  	1.04945  	0.71543  	1.22569  	0.23014  	0.65112  	-0.5378  	0.38026  	0.49638  	0.65775  	0.17050  	0.46011  	-0.9424  	0.77764  	0.25123  	-0.0588  	0.06350  	0.08135  	-0.0480  	0.26149  	0.03423  	0.22483  	-0.1202  	-0.1054  	0.18714  	-0.0062  	-0.5603  	-0.0936  	-0.2969  	-0.4105  	0.35734  	0.00507  	-0.0960  	0.75155  	0.36067  	-0.1201  	-0.0581  	0.07058  	0.06497  	-0.1540  	-0.0902  	-0.0553  	0.04048  	-0.0321  	-0.0474  	0.07118  	-0.0062  	0.01379  	0.00581  	-0.0025  	-0.0470  	0.03014  	0.17356  	0.02019  	0.09282  	-0.0330  	-0.0018  	-0.0108  	-0.0136  	-0.2758  	0.46675  	259.293  	237.676  	
